"","GeneName","GeneID","PathwayNum","PathwayName","pvalue"
"","FAS","355","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","FAS","355","hsa05163","Human cytomegalovirus infection","0.0279850746268657"
"","FAS","355","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FAS","355","hsa04060","Cytokine-cytokine receptor interaction","0.0365671641791047"
"","FAS","355","hsa05165","Human papillomavirus infection","0.0410447761194033"
"","FAS","355","hsa05010","Alzheimer disease","0.0458955223880598"
"","FCER2","2208","hsa04640","Hematopoietic cell lineage","0.012313432835821"
"","FCER2","2208","hsa05169","Epstein-Barr virus infection","0.025"
"","FEN1","2237","hsa03450","Non-homologous end-joining","0.00161691542288567"
"","FEN1","2237","hsa03410","Base excision repair","0.00410447761194033"
"","FEN1","2237","hsa03030","DNA replication","0.00447761194029861"
"","FER","2241","hsa04520","Adherens junction","0.00883084577114435"
"","FES","2242","hsa04360","Axon guidance","0.0225124378109454"
"","FFAR1","2864","hsa04911","Insulin secretion","0.0106965174129352"
"","FFAR2","2867","hsa04024","cAMP signaling pathway","0.026865671641791"
"","FGD1","2245","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGF1","2246","hsa05218","Melanoma","0.00895522388059711"
"","FGF1","2246","hsa05224","Breast cancer","0.0182835820895524"
"","FGF1","2246","hsa05226","Gastric cancer","0.0185323383084578"
"","FGF1","2246","hsa04390","Hippo signaling pathway","0.0195273631840797"
"","FGF1","2246","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGF1","2246","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGF1","2246","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGF1","2246","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGF1","2246","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGF2","2247","hsa05218","Melanoma","0.00895522388059711"
"","FGF2","2247","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","FGF2","2247","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","FGF2","2247","hsa05224","Breast cancer","0.0182835820895524"
"","FGF2","2247","hsa05226","Gastric cancer","0.0185323383084578"
"","FGF2","2247","hsa05167","Kaposi sarcoma-associated herpesvirus infection","0.0235074626865672"
"","FGF2","2247","hsa05205","Proteoglycans in cancer","0.0254975124378108"
"","FGF2","2247","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGF2","2247","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGF2","2247","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGF2","2247","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGF2","2247","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGFR1","2260","hsa05230","Central carbon metabolism in cancer","0.00858208955223894"
"","FGFR1","2260","hsa04520","Adherens junction","0.00883084577114435"
"","FGFR1","2260","hsa05218","Melanoma","0.00895522388059711"
"","FGFR1","2260","hsa05215","Prostate cancer","0.0120646766169155"
"","FGFR1","2260","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","FGFR1","2260","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","FGFR1","2260","hsa05224","Breast cancer","0.0182835820895524"
"","FGFR1","2260","hsa05205","Proteoglycans in cancer","0.0254975124378108"
"","FGFR1","2260","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGFR1","2260","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGFR1","2260","hsa04714","Thermogenesis","0.0287313432835821"
"","FGFR1","2260","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGFR1","2260","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGFR1","2260","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGFR2","2263","hsa05230","Central carbon metabolism in cancer","0.00858208955223894"
"","FGFR2","2263","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","FGFR2","2263","hsa05215","Prostate cancer","0.0120646766169155"
"","FGFR2","2263","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","FGFR2","2263","hsa05226","Gastric cancer","0.0185323383084578"
"","FGFR2","2263","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGFR2","2263","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGFR2","2263","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGFR2","2263","hsa04144","Endocytosis","0.0307213930348259"
"","FGFR2","2263","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGFR2","2263","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGFR3","2261","hsa05219","Bladder cancer","0.00509950248756219"
"","FGFR3","2261","hsa05230","Central carbon metabolism in cancer","0.00858208955223894"
"","FGFR3","2261","hsa01521","EGFR tyrosine kinase inhibitor resistance","0.00982587064676621"
"","FGFR3","2261","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","FGFR3","2261","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGFR3","2261","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGFR3","2261","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGFR3","2261","hsa04144","Endocytosis","0.0307213930348259"
"","FGFR3","2261","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGFR3","2261","hsa05206","MicroRNAs in cancer","0.0385572139303484"
"","FGFR3","2261","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGFR4","2264","hsa04550","Signaling pathways regulating pluripotency of stem cells","0.0177860696517413"
"","FGFR4","2264","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FGFR4","2264","hsa04810","Regulation of actin cytoskeleton","0.0264925373134329"
"","FGFR4","2264","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FGFR4","2264","hsa04144","Endocytosis","0.0307213930348259"
"","FGFR4","2264","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FGFR4","2264","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FGR","2268","hsa04062","Chemokine signaling pathway","0.0235074626865672"
"","FKBP4","2288","hsa04915","Estrogen signaling pathway","0.0171641791044775"
"","FKBP5","2289","hsa04915","Estrogen signaling pathway","0.0171641791044775"
"","FLT3","2322","hsa05221","Acute myeloid leukemia","0.00833333333333341"
"","FLT3","2322","hsa05230","Central carbon metabolism in cancer","0.00858208955223894"
"","FLT3","2322","hsa04640","Hematopoietic cell lineage","0.012313432835821"
"","FLT3","2322","hsa05202","Transcriptional misregulation in cancer","0.0231343283582092"
"","FLT3","2322","hsa04014","Ras signaling pathway","0.0288557213930349"
"","FLT3","2322","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FLT3","2322","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","FNTA","2339","hsa00900","Terpenoid backbone biosynthesis","0.00273631840796051"
"","FNTB","2342","hsa00900","Terpenoid backbone biosynthesis","0.00273631840796051"
"","FOLH1","2346","hsa04977","Vitamin digestion and absorption","0.0029850746268657"
"","FOLH1","2346","hsa00250","Alanine, aspartate and glutamate metabolism","0.00447761194029861"
"","FOLR1","2348","hsa01523","Antifolate resistance","0.00385572139303481"
"","FOLR1","2348","hsa04144","Endocytosis","0.0307213930348259"
"","FOLR2","2350","hsa01523","Antifolate resistance","0.00385572139303481"
"","FOLR2","2350","hsa04144","Endocytosis","0.0307213930348259"
"","FOS","2353","hsa05031","Amphetamine addiction","0.00858208955223894"
"","FOS","2353","hsa04917","Prolactin signaling pathway","0.00870646766169159"
"","FOS","2353","hsa05133","Pertussis","0.00945273631840793"
"","FOS","2353","hsa05140","Leishmaniasis","0.0095771144278608"
"","FOS","2353","hsa04662","B cell receptor signaling pathway","0.0101990049751243"
"","FOS","2353","hsa05210","Colorectal cancer","0.0106965174129352"
"","FOS","2353","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","0.0110696517412936"
"","FOS","2353","hsa04658","Th1 and Th2 cell differentiation","0.0114427860696519"
"","FOS","2353","hsa05323","Rheumatoid arthritis","0.0115671641791045"
"","FOS","2353","hsa04657","IL-17 signaling pathway","0.0116915422885571"
"","FOS","2353","hsa04713","Circadian entrainment","0.0120646766169155"
"","FOS","2353","hsa01522","Endocrine resistance","0.0121890547263681"
"","FOS","2353","hsa05231","Choline metabolism in cancer","0.0121890547263681"
"","FOS","2353","hsa05142","Chagas disease (American trypanosomiasis)","0.0126865671641793"
"","FOS","2353","hsa04620","Toll-like receptor signaling pathway","0.0129353233830845"
"","FOS","2353","hsa04660","T cell receptor signaling pathway","0.0129353233830845"
"","FOS","2353","hsa04928","Parathyroid hormone synthesis, secretion and action","0.0131840796019902"
"","FOS","2353","hsa04659","Th17 cell differentiation","0.0133084577114427"
"","FOS","2353","hsa04668","TNF signaling pathway","0.0139303482587065"
"","FOS","2353","hsa04725","Cholinergic synapse","0.0140547263681592"
"","FOS","2353","hsa04935","Growth hormone synthesis, secretion and action","0.0148009950248759"
"","FOS","2353","hsa05135","Yersinia infection","0.0149253731343284"
"","FOS","2353","hsa04380","Osteoclast differentiation","0.0159203980099502"
"","FOS","2353","hsa04926","Relaxin signaling pathway","0.0160447761194032"
"","FOS","2353","hsa04728","Dopaminergic synapse","0.0164179104477612"
"","FOS","2353","hsa04210","Apoptosis","0.0169154228855722"
"","FOS","2353","hsa04915","Estrogen signaling pathway","0.0171641791044775"
"","FOS","2353","hsa05162","Measles","0.0171641791044775"
"","FOS","2353","hsa05418","Fluid shear stress and atherosclerosis","0.0172885572139305"
"","FOS","2353","hsa05224","Breast cancer","0.0182835820895524"
"","FOS","2353","hsa04921","Oxytocin signaling pathway","0.0191542288557215"
"","FOS","2353","hsa05161","Hepatitis B","0.0201492537313435"
"","FOS","2353","hsa05167","Kaposi sarcoma-associated herpesvirus infection","0.0235074626865672"
"","FOS","2353","hsa05130","Pathogenic Escherichia coli infection","0.0251243781094528"
"","FOS","2353","hsa05170","Human immunodeficiency virus 1 infection","0.0263681592039802"
"","FOS","2353","hsa05132","Salmonella infection","0.0266169154228858"
"","FOS","2353","hsa04024","cAMP signaling pathway","0.026865671641791"
"","FOS","2353","hsa05166","Human T-cell leukemia virus 1 infection","0.0272388059701493"
"","FOS","2353","hsa04010","MAPK signaling pathway","0.0365671641791047"
"","FPR1","2357","hsa05150","Staphylococcus aureus infection","0.0119402985074629"
"","FPR1","2357","hsa04015","Rap1 signaling pathway","0.0261194029850746"
"","FPR1","2357","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","FPR2","2358","hsa05150","Staphylococcus aureus infection","0.0119402985074629"
"","FPR2","2358","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","FSHR","2492","hsa04913","Ovarian steroidogenesis","0.00634328358208969"
"","FSHR","2492","hsa04024","cAMP signaling pathway","0.026865671641791"
"","FSHR","2492","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","FUT4","2526","hsa00515","Mannose type O-glycan biosynthesis","0.00286069651741294"
"","FUT4","2526","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","0.00335820895522398"
"","FUT5","2527","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","0.00335820895522398"
"","FUT6","2528","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","0.00335820895522398"
"","FUT7","2529","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","0.00335820895522398"
"","FUT8","2530","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate","0.00174129353233832"
"","FUT8","2530","hsa00513","Various types of N-glycan biosynthesis","0.00485074626865667"
"","FUT8","2530","hsa00510","N-Glycan biosynthesis","0.0062189054726367"
"","FUT8","2530","hsa05202","Transcriptional misregulation in cancer","0.0231343283582092"
"","FUT9","10690","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","0.00186567164179108"
"","FUT9","10690","hsa00515","Mannose type O-glycan biosynthesis","0.00286069651741294"
"","FUT9","10690","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","0.00335820895522398"
"","FYN","2534","hsa05020","Prion diseases","0.00435323383084585"
"","FYN","2534","hsa05416","Viral myocarditis","0.00746268656716431"
"","FYN","2534","hsa04664","Fc epsilon RI signaling pathway","0.00845771144278606"
"","FYN","2534","hsa04520","Adherens junction","0.00883084577114435"
"","FYN","2534","hsa04660","T cell receptor signaling pathway","0.0129353233830845"
"","FYN","2534","hsa04725","Cholinergic synapse","0.0140547263681592"
"","FYN","2534","hsa04071","Sphingolipid signaling pathway","0.0148009950248759"
"","FYN","2534","hsa04611","Platelet activation","0.0154228855721393"
"","FYN","2534","hsa04380","Osteoclast differentiation","0.0159203980099502"
"","FYN","2534","hsa04650","Natural killer cell mediated cytotoxicity","0.0162935323383085"
"","FYN","2534","hsa04072","Phospholipase D signaling pathway","0.018407960199005"
"","FYN","2534","hsa04360","Axon guidance","0.0225124378109454"
"","FYN","2534","hsa04510","Focal adhesion","0.025"
"","FYN","2534","hsa05130","Pathogenic Escherichia coli infection","0.0251243781094528"
"","G6PC","2538","hsa00052","Galactose metabolism","0.00385572139303481"
"","G6PC","2538","hsa00500","Starch and sucrose metabolism","0.00447761194029861"
"","G6PC","2538","hsa04973","Carbohydrate digestion and absorption","0.00584577114427864"
"","G6PC","2538","hsa00010","Glycolysis / Gluconeogenesis","0.00845771144278606"
"","G6PC","2538","hsa04920","Adipocytokine signaling pathway","0.00858208955223894"
"","G6PC","2538","hsa04922","Glucagon signaling pathway","0.0131840796019902"
"","G6PC","2538","hsa04931","Insulin resistance","0.0134328358208955"
"","G6PC","2538","hsa04152","AMPK signaling pathway","0.0149253731343284"
"","G6PC","2538","hsa04068","FoxO signaling pathway","0.0162935323383085"
"","G6PC","2538","hsa04910","Insulin signaling pathway","0.0172885572139305"
"","G6PC","2538","hsa04151","PI3K-Akt signaling pathway","0.0440298507462688"
"","G6PD","2539","hsa00030","Pentose phosphate pathway","0.00373134328358204"
"","G6PD","2539","hsa00480","Glutathione metabolism","0.00708955223880614"
"","G6PD","2539","hsa05230","Central carbon metabolism in cancer","0.00858208955223894"
"","G6PD","2539","hsa01200","Carbon metabolism","0.0145522388059701"
"","GALE","2582","hsa00052","Galactose metabolism","0.00385572139303481"
"","GALE","2582","hsa00520","Amino sugar and nucleotide sugar metabolism","0.0059701492537314"
"","GALK1","2584","hsa00052","Galactose metabolism","0.00385572139303481"
"","GALK1","2584","hsa00520","Amino sugar and nucleotide sugar metabolism","0.0059701492537314"
"","GALR1","2587","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","GALR2","8811","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","GALR3","8484","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
"","GANAB","23193","hsa00510","N-Glycan biosynthesis","0.0062189054726367"
"","GANAB","23193","hsa04141","Protein processing in endoplasmic reticulum","0.0207711442786072"
"","GBA2","57704","hsa00511","Other glycan degradation","0.00223880597014925"
"","GBA2","57704","hsa00600","Sphingolipid metabolism","0.00584577114427864"
"","GBA3","57733","hsa00500","Starch and sucrose metabolism","0.00447761194029861"
"","GFPT1","2673","hsa00250","Alanine, aspartate and glutamate metabolism","0.00447761194029861"
"","GFPT1","2673","hsa00520","Amino sugar and nucleotide sugar metabolism","0.0059701492537314"
"","GFPT1","2673","hsa04931","Insulin resistance","0.0134328358208955"
"","GGH","8836","hsa00790","Folate biosynthesis","0.00323383084577122"
"","GGH","8836","hsa01523","Antifolate resistance","0.00385572139303481"
"","GGT1","2678","hsa00430","Taurine and hypotaurine metabolism","0.00136815920398015"
"","GGT1","2678","hsa00480","Glutathione metabolism","0.00708955223880614"
"","GGT1","2678","hsa00590","Arachidonic acid metabolism","0.00783582089552237"
"","GHRHR","2692","hsa04935","Growth hormone synthesis, secretion and action","0.0148009950248759"
"","GHRHR","2692","hsa04080","Neuroactive ligand-receptor interaction","0.0422885572139305"
