ProtClass,Target,Molecule,ScaID
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,FMKANKXZEZVIRT-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,JFTHETYASCLEPQ-UHFFFAOYSA-N,Sca216681
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,ROLMZAHZCPGZSJ-UHFFFAOYSA-N,Sca126590
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,ROLMZAHZCPGZSJ-UHFFFAOYSA-N,Sca5204
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,VXHBJUSZVISKBS-UHFFFAOYSA-N,Sca24857
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,CEBBHGDAHZDJTP-FNORWQNLSA-N,Sca7
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,CPVIOZQBGVKYLK-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,UZAOMABSLCWJBI-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,UGFSAKTXTJEOGB-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,KLACDMNKSODHOZ-UHFFFAOYSA-N,Sca196892
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,DTUCHVRTWHBOKV-UHFFFAOYSA-N,Sca212
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,AEWYTSRFBZXCNI-UHFFFAOYSA-N,Sca1025
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,AEWYTSRFBZXCNI-UHFFFAOYSA-N,Sca91000
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,BDXJLBIZTFCXIJ-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,QIPCLAXOMKMKES-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,GVWJIKJZLUZKNA-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,JCKRZMGEVAGHHV-UHFFFAOYSA-N,Sca60978
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,HZANAXFCPDVMLE-JXMROGBWSA-N,Sca6
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,ZRSXVNHPYYFFNS-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RAGCBYGVDCNHLI-UHFFFAOYSA-N,Sca126590
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RAGCBYGVDCNHLI-UHFFFAOYSA-N,Sca5204
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,ZMCHMERXHIDCMD-UHFFFAOYSA-N,Sca195336
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RDSLRMHRPRDADA-UHFFFAOYSA-N,Sca126590
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RDSLRMHRPRDADA-UHFFFAOYSA-N,Sca5204
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,QTYHIDADAYBDHC-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,UZSASCBZXRCVQS-UHFFFAOYSA-N,Sca24857
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,JNZVLQLHSXVIDH-UHFFFAOYSA-N,Sca10000
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RHQMZKBUOHXDCY-UHFFFAOYSA-N,Sca126590
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,RHQMZKBUOHXDCY-UHFFFAOYSA-N,Sca5204
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,NOWJOAGDTDGZJS-UHFFFAOYSA-N,Sca24857
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,FCDNRJDHYPWDHC-UHFFFAOYSA-N,Sca112063
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,VNMQONKZFZQPCT-JHOUSYSJSA-N,Sca13988
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,QOBBZSOOCFHSJJ-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,OSFCMRGOZNQUSW-UHFFFAOYSA-N,Sca95440
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,TVWQJFUJHKJNOV-UHFFFAOYSA-N,Sca195342
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,ZMMIEHPFMMRMMN-XVNBXDOJSA-N,Sca7
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,LOIVDCFVCNLNCO-UHFFFAOYSA-N,Sca195336
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,AITMMBKSZSRCAB-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,KTJUBPNJCYQJKF-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,VCOMYMMMFREKQC-UHFFFAOYSA-N,Sca212
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,TZAONRZVXURGHF-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,QYXLGBIMSTYMHA-UHFFFAOYSA-N,Sca212
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,HHGPYJLEJGNWJA-UHFFFAOYSA-N,Sca507
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,BTPQGVOYZJETIT-UHFFFAOYSA-N,Sca232868
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,HZACSJPHOPKIHC-UHFFFAOYSA-N,Sca9998
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,KPYBKWDWWZIWNE-YTEMWHBBSA-N,Sca933
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,DTISEOLQYYBKBP-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,XJOHOCFXDMKHIX-UHFFFAOYSA-N,Sca212
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,XOHZXXIUIWVFAI-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,IYBGEDYTGXXMMX-UHFFFAOYSA-N,Sca195342
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,APJIEKPFCVXORR-UHFFFAOYSA-N,Sca216684
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,AJXVQXUPENYTDG-UHFFFAOYSA-N,Sca216686
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,QONKIYDRXVUBPV-UHFFFAOYSA-N,Sca17542
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,CQOXFZXXVWFHCB-UHFFFAOYSA-N,Sca216684
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,XPNBVAOZAHYCST-CZNDPXEESA-N,Sca13988
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,IUPGPZVLBBNEIG-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,VPXXXBZUSDDOAU-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,HOCINXKSOFDSJA-UHFFFAOYSA-N,Sca217391
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,DIWOMLNVEBVEHE-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,SOSSYGGWFZTDLJ-UHFFFAOYSA-N,Sca8073
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,LNCUOIFARAALBE-UHFFFAOYSA-N,Sca216684
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,LUUUIUBMYQYODQ-UHFFFAOYSA-N,Sca27617
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,CDVAZDPJSYGNKQ-UHFFFAOYSA-N,Sca196892
"ABC transporter superfamily, ABCG family, Eye pigment precursor importer (TC 3.A.1.204) subfamily",ABCG2,DBEYVIGIPJSTOR-FHWLQOOXSA-N,Sca106875
IL-1 family,IL1RA,HNWIOZGMMTUVKP-LSYYVWMOSA-N,Sca767
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,AISQZZOMEDBDQL-UHFFFAOYSA-N,Sca182930
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MCIACXAZCBVDEE-CUUWFGFTSA-N,Sca181653
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,JVHXJTBJCFBINQ-ADAARDCZSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,IOUVKUPGCMBWBT-QNDFHXLGSA-N,Sca16482
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XCSRSXRUZPDJHS-UHFFFAOYSA-N,Sca180966
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MVJVDYKYYNCJKS-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LFHXPIKLDAISIJ-CUWKQTPXSA-N,Sca177758
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KEHFGOXVRIIQAX-JCTDHXFVSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZGAKKVHNIKKUHR-PKOFMYQESA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HMCGDFODMALXIA-ADAARDCZSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZFVGUFSBXHKNSP-IFPLKCGESA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KLXNMLBPOPAPQL-KFHNNOKBSA-N,Sca120284
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,FWPHIPHSHQVZAQ-DODNOZFWSA-N,Sca78674
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,VPRBIMRNMNMIMA-GRARQNNCSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DCUMZRBUOAMRBD-RQXATKFSSA-N,Sca16134
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LBCLKWDVBSYFEI-RHFUSZHNSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HRORFBJWRPKYBM-ZQGJOIPISA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,JAAKCPJMYZNUIK-RXFVIIJJSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,RCLRXHUQCKKASD-PKOFMYQESA-N,Sca225677
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,VNUXWIJXXMVOAN-UUWGDBDOSA-N,Sca145765
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QEWADZLDPQYPMV-GPXXLQEOSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,FGQFKXHQFWQZRX-QSWMPLQWSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,UTFVDMCHZXTLTA-PFKOEMKTSA-N,Sca176913
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DWIBZGDHWPYABQ-SMHYUYHCSA-N,Sca120296
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,YPQYOSUMCMYVPK-LHKMKVQPSA-N,Sca187896
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QVTUZKIVMRMMGD-MIUGBVLSSA-N,Sca78674
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XDGACGSKFPJCJU-YZMDESFKSA-N,Sca1876
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XDGACGSKFPJCJU-YZMDESFKSA-N,Sca2177
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XDGACGSKFPJCJU-YZMDESFKSA-N,Sca1492
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,AGYXXIHBHOZKHJ-RXFVIIJJSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HUYFROHWCOCHAC-RQXATKFSSA-N,Sca145808
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SNKIRSLOMQBOOE-MNDUUMEHSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,TZWCPNRUHBEDRL-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,IGSIKVWEKSFVBY-RTJMFUJLSA-N,Sca186951
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,RPUOXGAIOBWPQL-UVPIGPOJSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LGCMWVFFANEOOU-FTWQHDNSSA-N,Sca187896
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ATLQGVKOISZQKP-USACIQFYSA-N,Sca16482
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,CZLKYBMELHYQKY-ADAARDCZSA-N,Sca154057
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DRVWFIVKLPCIGS-QSWMPLQWSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,FMSDVNWYMFZBOI-RTJMFUJLSA-N,Sca12493
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,WIVSRGYUTKKCGK-RTJMFUJLSA-N,Sca186952
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QHDBLNJCQRQDEV-PFKOEMKTSA-N,Sca78674
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,UBAZMUIZTBCXFX-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KHFPHQJDPNKPJV-OBKDMQGPSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,VDLALWFEOYMNLZ-RQXATKFSSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,WHTOKCOXLADFOJ-ADAARDCZSA-N,Sca152111
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PAPVNWVUQAJZFR-BDHVOXNPSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MCGHXGVCRJMDGV-RQXATKFSSA-N,Sca225673
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,YTHBFDUHBKYYQI-IFPLKCGESA-N,Sca145896
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,FDMQFIKFOAIFDJ-UMSONDCASA-N,Sca176914
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HTBTZMFTRTUYPA-YPJHJDRYSA-N,Sca120269
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,VOCUUPXEOMTHGZ-ZRXGRRBWSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,RDCMVCPERPVNTD-XZAAFUHCSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZVCWTCOSNLVQCJ-FTWQHDNSSA-N,Sca242484
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QACWTFAADVHMKJ-QSWMPLQWSA-N,Sca187896
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DTINADCHYFZWSG-BUVDGYSPSA-N,Sca138245
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QPNWHIMAZBIEMR-ADAARDCZSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PVEDKPWLRNMVDV-VOFPXKNKSA-N,Sca154057
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZLNGXQMKCPSPOD-SFKBXODTSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,YVFVVRMUAZLTFC-RQXATKFSSA-N,Sca154286
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KNDXATCNGDEQJU-RQXATKFSSA-N,Sca154057
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,UCEOSNLLFXOQFK-RXFVIIJJSA-N,Sca154057
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SDRMUEBOQBGYMX-BDHVOXNPSA-N,Sca154250
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,RZBHGWRSDGWTIE-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HIEZZNIBPMPDFY-PFKOEMKTSA-N,Sca78753
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XQEQWEPHEHSCTK-PRDVQWLOSA-N,Sca78753
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PKCOXSSKKYPYMF-REIISCNKSA-N,Sca120313
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,TXXJMDCSAIEKEQ-LHKMKVQPSA-N,Sca242484
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ATPKOTBUCBMKCO-QSWMPLQWSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,GKGHGBKCRQECIK-CWKRKGSWSA-N,Sca176913
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PNOKUSLJTWEVSJ-FLYQRFDZSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,GHARCXCQCTVSBZ-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,CYGGWTOVNXMRNL-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MERQCULJMJEPEC-PHNZBSFLSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KRPDIXLJEUBOPY-GRARQNNCSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,TZSVIVMHMNJWQV-PFKOEMKTSA-N,Sca176914
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XMGIFDIIVPHQCO-GRARQNNCSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XEKVPVPCEVQFGX-PHNZBSFLSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,JJVUFAPKTCYOPK-GSEOLPGOSA-N,Sca176914
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,OXOOOMYSGJPFMR-MNDUUMEHSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,OODHRJXTEITBEQ-JQGGBATGSA-N,Sca4828
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SHVDBYHHUFTISK-SFFUCWETSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,VMVSUKRYXSBFTJ-RQXATKFSSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HEWIKQVOIIIXKS-ZQGJOIPISA-N,Sca164070
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,JKOQOAJFFSMSQL-PKOFMYQESA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,IGJJKMHUZMYSHL-VOFPXKNKSA-N,Sca225669
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XIDXYMQKEBBXHI-AREVGRJGSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DTJHXUKKQNRZRA-GRARQNNCSA-N,Sca225675
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,AOYNLAYZVSZWGA-LFHLZQBKSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,AAMMMTHCBLGALB-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SXDBPOMGXXFOGD-ADAARDCZSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,POKDNAKBTQIZEF-FTWQHDNSSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,WZWBKRSGHGHVDE-SFFUCWETSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MGQSCDIVXBPLBY-CMZRPVNOSA-N,Sca145805
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PNMHKVIHICBNQB-ADAARDCZSA-N,Sca5464
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,TXKLFNLDWVRRLF-SJSRKZJXSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HQUXTEVEKMBUEH-ZQGJOIPISA-N,Sca223892
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,WUMNVAVDUAHYFZ-LHKMKVQPSA-N,Sca145765
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DUODGHDKDRTFFY-GRARQNNCSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,PHVLYAUGMOWCOR-UHFFFAOYSA-N,Sca180973
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LWWYWWZUCOEFIB-RXFVIIJJSA-N,Sca12493
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,QVSVWXHWIOSRTE-XDXGNBCUSA-N,Sca176913
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,OKQVIDODFGYTAX-IFPLKCGESA-N,Sca242489
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MSRNIPYKJRYRLX-MVCDCNFZSA-N,Sca120296
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,GHVLXPCFAZVNCK-FQBWVUSXSA-N,Sca177765
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,HYHCQLJRRRZCRH-DODNOZFWSA-N,Sca78682
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SEHAOHGADQPFJS-TVXCUULYSA-N,Sca187895
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,JHOYDOIEDNFLJW-FTWQHDNSSA-N,Sca145765
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,AYBPPTQVTACQNX-SLHNCBLASA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,YSOZIZDELIWLRQ-MNDUUMEHSA-N,Sca117022
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SQJLKQWGSKVAHC-SJSRKZJXSA-N,Sca186948
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,DQINPFYQLAEVHY-VDLPFXIBSA-N,Sca120278
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,WSHPJZLDFKGFRJ-OHLDOZIISA-N,Sca1475
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LWEBDPRMODJQDU-OBKDMQGPSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,XAVCFEWOCYDCSA-CUWKQTPXSA-N,Sca145765
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,LCWCPLWJFLWHRX-PIOUWGHTSA-N,Sca120284
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZJKAWTALVJJWJK-LHKMKVQPSA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,OTIGLNIGQTXKNW-CZYKHXBRSA-N,Sca150307
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ABOCVRMZOWDYSN-ADAARDCZSA-N,Sca143686
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,FJETZEBYCHESCZ-IFPLKCGESA-N,Sca9591
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,MNYPIKHXJLAXFI-OBKDMQGPSA-N,Sca198190
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ISWDSSLQPWZBQP-XQXIYPLZSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,BANZPYOVDNRGMY-PHNZBSFLSA-N,Sca176081
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,ZAAWWLJUPUYCBB-PRDVQWLOSA-N,Sca78718
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,SYGZLKIPTLXLHI-WZJDRPDSSA-N,Sca177752
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,KIIARJOCZNLEIZ-CMZRPVNOSA-N,Sca187896
Sodium:solute symporter (SSF) (TC 2.A.21) family,SC5A2,CQCPCQSVBVILAS-FTWQHDNSSA-N,Sca145887
